ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
MySQL 8.2,MySQL 8.2,Azure Cosmos DB,MySQL 8.2-to-Azure Cosmos DB,0,PaaS,Hard,Replatform/Refactor,4,,0,,,NoSQL alternative requiring re-architecting; ideal for globally distributed apps.,"Globally distributed, multi‑model database service offering consistency, reliability and speed.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.2,MySQL 8.2,Eliminate,Eliminate MySQL 8.2,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
MySQL 8.2,MySQL 8.2,IaaS,MySQL 8.2-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
MySQL 8.2,MySQL 8.2,Azure Database for PostgreSQL,MySQL 8.2-to-Azure Database for PostgreSQL,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.3,MySQL 8.3,Azure Database for MySQL,MySQL 8.3-to-Azure Database for MySQL,1,PaaS,Hard,Replatform/Refactor,1,database_interest,0,292,293,"Fully managed MySQL service with auto-scaling, backups, and integrated security.",Managed MySQL database service with built‑in high availability and scalability.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.3,MySQL 8.3,Azure SQL,MySQL 8.3-to-Azure SQL,0,PaaS,Medium,Replatform/Refactor,3,,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.3,MySQL 8.3,SQL Managed Instance,MySQL 8.3-to-SQL Managed Instance,0,PaaS,Medium,Replatform/Refactor,3,,0,,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
MySQL 8.3,MySQL 8.3,Azure Cosmos DB,MySQL 8.3-to-Azure Cosmos DB,0,PaaS,Hard,Replatform/Refactor,4,,0,,,NoSQL alternative requiring re-architecting; ideal for globally distributed apps.,"Globally distributed, multi‑model database service offering consistency, reliability and speed.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.3,MySQL 8.3,Eliminate,Eliminate MySQL 8.3,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
MySQL 8.3,MySQL 8.3,IaaS,MySQL 8.3-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
MySQL 8.3,MySQL 8.3,Azure Database for PostgreSQL,MySQL 8.3-to-Azure Database for PostgreSQL,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.4,MySQL 8.4,Azure Database for MySQL,MySQL 8.4-to-Azure Database for MySQL,1,PaaS,Hard,Replatform/Refactor,1,database_interest,0,292,293,"Fully managed MySQL service with auto-scaling, backups, and integrated security.",Managed MySQL database service with built‑in high availability and scalability.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.4,MySQL 8.4,Azure SQL,MySQL 8.4-to-Azure SQL,0,PaaS,Medium,Replatform/Refactor,3,,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.4,MySQL 8.4,SQL Managed Instance,MySQL 8.4-to-SQL Managed Instance,0,PaaS,Medium,Replatform/Refactor,3,,0,,,Managed SQL Server service offering almost complete compatibility with on-premise SQL Server features.,"Fully managed, scalable instance of SQL Server in the cloud with near 100% compatibility.",
MySQL 8.4,MySQL 8.4,Azure Cosmos DB,MySQL 8.4-to-Azure Cosmos DB,0,PaaS,Hard,Replatform/Refactor,4,,0,,,NoSQL alternative requiring re-architecting; ideal for globally distributed apps.,"Globally distributed, multi‑model database service offering consistency, reliability and speed.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
MySQL 8.4,MySQL 8.4,Eliminate,Eliminate MySQL 8.4,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
MySQL 8.4,MySQL 8.4,IaaS,MySQL 8.4-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
MySQL 8.4,MySQL 8.4,Azure Database for PostgreSQL,MySQL 8.4-to-Azure Database for PostgreSQL,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
N-able Take Control,N-able Take Control,Azure Virtual Desktop,N-able Take Control-to-Azure Virtual Desktop,1,PaaS,Medium,Replace,3,,1,,,Cloud-based desktop and app virtualization service; integrates with Microsoft 365 and other Azure services.,Virtual desktop infrastructure service for delivering remote desktops and apps from Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
N-able Take Control,N-able Take Control,Azure Bastion,N-able Take Control-to-Azure Bastion,0,PaaS,Medium,Replace,3,,1,,,"Secure, scalable remote support with full access to cloud-based resources.",Managed service providing secure RDP and SSH connectivity to your VMs without exposing them publicly.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Nagios,Nagios,Azure Monitor,Nagios-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Infrastructure monitoring with alerts, logs, and performance analytics.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Nagios,Nagios,Log Analytics,Nagios-to-Log Analytics,0,PaaS,Medium,Replace,3,,1,,,"Infrastructure monitoring with alerts, logs, and performance analytics.",Collect and analyze log data from resources using Azure Monitor Logs (Log Analytics).,
Nessus,Nessus,Azure Defender for Cloud,Nessus-to-Azure Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Continuous vulnerability assessment and security posture monitoring.,Unified security posture management and threat protection platform across multicloud and on‑premises.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Nessus,Nessus,Microsoft Defender for Cloud,Nessus-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Net Express,Net Express,Azure App Service,Net Express-to-Azure App Service,1,PaaS,Hard,Replace,4,,0,,,"Managed infrastructure for legacy COBOL applications, support for hybrid deployment.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetApp,NetApp,Azure NetApp Files,NetApp-to-Azure NetApp Files,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,High-performance file storage with native integration for NetApp solutions.,High-performance file storage service for enterprise Linux and Windows workloads using NetApp technology.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetBackup,NetBackup,Azure Backup,NetBackup-to-Azure Backup,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,"Simplified backup for Azure VMs, SQL, and file shares with automated backup schedules and monitoring.","Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetBackup,NetBackup,Azure Site Recovery,NetBackup-to-Azure Site Recovery,0,PaaS,Medium,Replace,3,,0,,,"Disaster recovery with replication, failover, and recovery for on-prem and cloud workloads.",Business continuity and disaster recovery service for replicating and restoring workloads to Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetIQ AppManager,NetIQ AppManager,Azure Monitor,NetIQ AppManager-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Comprehensive infrastructure monitoring and analytics for cloud and hybrid environments.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetIQ AppManager,NetIQ AppManager,Azure Log Analytics,NetIQ AppManager-to-Azure Log Analytics,0,PaaS,Medium,Replace,3,,1,,,Comprehensive infrastructure monitoring and analytics for cloud and hybrid environments.,Collect and analyze log data from cloud and on‑premises resources using Azure Monitor Logs.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetIQ Change Guardian,NetIQ Change Guardian,Azure Monitor,NetIQ Change Guardian-to-Azure Monitor,1,PaaS,Medium,Replace,3,security_importance,1,300,301,"Continuous security monitoring, auditing, and real-time threat detection.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetIQ Change Guardian,NetIQ Change Guardian,Azure Security Center,NetIQ Change Guardian-to-Azure Security Center,0,PaaS,Medium,Replace,3,,1,,,"Continuous security monitoring, auditing, and real-time threat detection.","Legacy name for Microsoft Defender for Cloud, providing unified security posture management and threat protection.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetIQ DRA Reporting,NetIQ DRA Reporting,Microsoft Entra ID,NetIQ DRA Reporting-to-Microsoft Entra ID,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Cloud-native AD reporting and monitoring with Microsoft Entra ID integration.,"Cloud identity and access management service for users, apps and devices (formerly Azure AD).",https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
NetIQ DRA Reporting,NetIQ DRA Reporting,Azure Monitor,NetIQ DRA Reporting-to-Azure Monitor,0,PaaS,Medium,Replace,3,,1,,,Cloud-native AD reporting and monitoring with Microsoft Entra ID integration.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetIQ Identity Manager,NetIQ Identity Manager,Microsoft Entra ID,NetIQ Identity Manager-to-Microsoft Entra ID,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Cloud-based identity and access management with support for external identities.,"Cloud identity and access management service for users, apps and devices (formerly Azure AD).",https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
NetIQ Identity Manager,NetIQ Identity Manager,Microsoft Entra ID B2C,NetIQ Identity Manager-to-Microsoft Entra ID B2C,0,PaaS,Medium,Replace,3,,1,,,Cloud-based identity and access management with support for external identities.,Identity and access management service for customer-facing applications with social and local accounts.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
NetIQ Security Manager,NetIQ Security Manager,Azure Sentinel,NetIQ Security Manager-to-Azure Sentinel,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Security event management and threat detection in a cloud SIEM.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Netskope Client,Netskope Client,Microsoft Defender for Cloud,Netskope Client-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Data loss prevention (DLP) and cloud application security.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Netskope Client,Netskope Client,Azure Information Protection,Netskope Client-to-Azure Information Protection,0,PaaS,Medium,Replace,3,,1,,,Data loss prevention (DLP) and cloud application security.,"Classification, labeling and protection of documents and emails across devices and apps.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetVault Backup,NetVault Backup,Azure Backup,NetVault Backup-to-Azure Backup,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,"Easy integration with Azure workloads, scalable and cost-effective.","Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetVault Backup,NetVault Backup,Azure Blob Storage,NetVault Backup-to-Azure Blob Storage,0,PaaS,Medium,Replace,3,,0,,,Store backup data directly into cost-effective blob storage.,Massively scalable object storage for unstructured data such as text or binary data.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetWorker,NetWorker,Azure Backup,NetWorker-to-Azure Backup,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,"Centralized backup management for Azure workloads, databases, and file shares.","Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NetWorker,NetWorker,Azure Site Recovery,NetWorker-to-Azure Site Recovery,0,PaaS,Medium,Replace,3,,0,,,Business continuity with replication and failover capabilities.,Business continuity and disaster recovery service for replicating and restoring workloads to Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
New Relic Infrastructure,New Relic Infrastructure,Azure Monitor,New Relic Infrastructure-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Full-stack infrastructure monitoring with real-time application performance insights.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
New Relic Infrastructure,New Relic Infrastructure,Azure Application Insights,New Relic Infrastructure-to-Azure Application Insights,0,PaaS,Medium,Replace,3,,1,,,Full-stack infrastructure monitoring with real-time application performance insights.,Monitoring and diagnostics service for applications that collects telemetry to detect and diagnose issues.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Nexthink,Nexthink,Nexthink Infinity Platform,Nexthink-to-Nexthink Infinity Platform,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,,End‑user experience management platform providing real‑time visibility and analytics across devices.,
NGINX,NGINX,Azure Application Gateway,NGINX-to-Azure Application Gateway,1,PaaS,Medium,Replace,3,web_approach,0,304,305,Managed load balancing and reverse proxy with SSL termination.,"Web application firewall and load balancer providing layer‑7 traffic routing, SSL termination and security features.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
NGINX,NGINX,Azure Front Door,NGINX-to-Azure Front Door,0,PaaS,Easy,Replace,2,,0,,,Global web traffic management with CDN capabilities.,"Global scalable entry point providing high availability, performance acceleration and security for applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Nimble Storage,Nimble Storage,Azure Blob Storage,Nimble Storage-to-Azure Blob Storage,1,PaaS,Easy,Replace,2,it_tool_interest,0,288,289,Scalable and low-cost cloud-based storage with redundancy.,Massively scalable object storage for unstructured data such as text or binary data.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Nimble Storage,Nimble Storage,Azure Storage,Nimble Storage-to-Azure Storage,0,PaaS,Medium,Replace,3,,0,,,Cloud-based disk and storage management for virtualized environments.,"Durable, highly available and scalable cloud storage for data of all shapes and sizes.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Monitoring,Nimsoft,Azure Log Analytics,Nimsoft-to-Azure Log Analytics,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Unified monitoring and logging for infrastructure and applications.,Collect and analyze log data from cloud and on‑premises resources using Azure Monitor Logs.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Monitoring,Nimsoft,Azure Monitor,Nimsoft-to-Azure Monitor,0,PaaS,Medium,Replace,3,,1,,,Unified monitoring and logging for infrastructure and applications.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
